"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MLBS","2022-12-01","1043","1047","1023","1025","-0.19 %","142.00"
"MLBS","2022-12-04","1043","1060.8","1006.2","1030","0.49 %","846.00"
"MLBS","2022-12-05","1046","1046","992","1014.9","-1.47 %","280.00"
"MLBS","2022-12-06","1029","1029","1001","1020","0.50 %","440.00"
"MLBS","2022-12-07","1036","1036","994.7","994.7","-2.48 %","465.00"
"MLBS","2022-12-11","1012","1018","995","1018","2.34 %","280.00"
"MLBS","2022-12-12","1029","1029","999.6","1000.1","-1.76 %","110.00"
"MLBS","2022-12-13","1000","1020","995.1","1000.2","0.01 %","750.00"
"MLBS","2022-12-14","991","1004.9","983","1004.9","0.47 %","180.00"
"MLBS","2022-12-15","995","1003","985.3","990.1","-1.47 %","155.00"
"MLBS","2022-12-18","990","990","960","960","-3.04 %","630.00"
"MLBS","2022-12-19","975","975","940","950","-1.04 %","710.00"
"MLBS","2022-12-20","950","970","945","960","1.05 %","140.00"
"MLBS","2022-12-21","978","978","930","945","-1.56 %","1,342.00"
"MLBS","2022-12-22","926.1","940","920.3","920.3","-2.61 %","340.00"
"MLBS","2022-12-26","920.3","974","920.3","941","2.25 %","395.00"
"MLBS","2022-12-27","950.5","1035.1","945","990","5.21 %","480.00"
"MLBS","2022-12-28","990","994","972","972","-1.82 %","250.00"
"MLBS","2022-12-29","955","1011","955","1011","4.01 %","355.00"
"MLBS","2023-01-01","1010","1027.1","987.1","987.7","-2.30 %","1,115.00"
"MLBS","2023-01-02","987.7","1000","968","994","0.64 %","1,305.00"
"MLBS","2023-01-03","995","1048","975","1037","4.33 %","1,910.00"
"MLBS","2023-01-04","1016.3","1125","1005","1125","8.49 %","1,134.00"
"MLBS","2023-01-05","1125","1125","1085","1114","-0.98 %","880.00"
"MLBS","2023-01-08","1091.8","1136","1072","1090","-2.15 %","2,610.00"
"MLBS","2023-01-09","1077","1159","1077","1143","4.86 %","2,924.00"
"MLBS","2023-01-10","1160","1256","1137","1190","4.11 %","5,497.00"
"MLBS","2023-01-12","1166.2","1166.2","1108","1129.9","-5.05 %","1,775.00"
"MLBS","2023-01-17","1120","1125","1108","1122","-0.70 %","925.00"
"MLBS","2023-01-18","1115","1137","1097","1129","0.62 %","825.00"
"MLBS","2023-01-19","1140","1140","1092.1","1110","-1.68 %","520.00"
"MLBS","2023-01-23","1090","1105","1090","1100","-0.90 %","568.00"
"MLBS","2023-01-24","1078.1","1095","1075","1095","-0.45 %","320.00"
"MLBS","2023-01-25","1075","1100","1073","1099","0.37 %","358.00"
"MLBS","2023-01-26","1078","1090","1078","1085","-1.27 %","90.00"
"MLBS","2023-01-29","1080.5","1080.5","1045","1050.2","-3.21 %","330.00"
"MLBS","2023-01-30","1030","1055.7","1030","1038","-1.16 %","323.00"
"MLBS","2023-01-31","1019","1030","1018","1018","-1.93 %","400.00"
"MLBS","2023-02-01","1015","1030","985","985","-3.24 %","1,151.00"
"MLBS","2023-02-02","971","1009","971","972.3","-1.29 %","830.00"
"MLBS","2023-02-05","960","1010","960","1000","2.85 %","945.00"
"MLBS","2023-02-06","1000","1000","980.1","983","-1.70 %","190.00"
"MLBS","2023-02-07","971","1020","971","1020","3.76 %","710.00"
"MLBS","2023-02-08","1020","1040","1010","1010","-0.98 %","430.00"
"MLBS","2023-02-09","1010","1014","1000","1014","0.40 %","288.00"
"MLBS","2023-02-12","995","995","980.1","993","-2.07 %","572.00"
"MLBS","2023-02-14","974","984.9","974","984.9","-0.82 %","177.00"
"MLBS","2023-02-15","980","985","978","980","-0.50 %","160.00"
"MLBS","2023-02-16","961","975","961","965","-1.53 %","811.00"
"MLBS","2023-02-20","965","965","940","940","-2.59 %","316.00"
"MLBS","2023-02-22","950","950","921.2","921.2","-2.00 %","400.00"
"MLBS","2023-02-23","902.8","902.8","829.1","829.1","-10.00 %","1,340.00"
"MLBS","2023-02-26","812.6","840","750","839.9","1.30 %","937.00"
"MLBS","2023-02-27","840","840","815","815.1","-2.95 %","247.00"
"MLBS","2023-02-28","802.1","830","802.1","830","1.83 %","170.00"
"MLBS","2023-03-01","830","830","800","815","-1.81 %","145.00"
"MLBS","2023-03-02","798.7","800","791","791","-2.94 %","239.00"
"MLBS","2023-03-05","785","800","785","800","1.14 %","79.00"
"MLBS","2023-03-07","790","795","780","780.5","-2.44 %","170.00"
"MLBS","2023-03-09","780","820","780","817","4.68 %","354.00"
"MLBS","2023-03-12","815","815","786","786","-3.79 %","468.00"
"MLBS","2023-03-13","772","772","770.4","770.4","-1.98 %","70.00"
"MLBS","2023-03-14","770","780","765","770","-0.05 %","130.00"
"MLBS","2023-03-15","755","760","755","756","-1.82 %","131.00"
"MLBS","2023-03-16","740.9","771.1","740","770","1.85 %","215.00"
"MLBS","2023-03-19","785.4","847","785.4","847","10.00 %","505.00"
"MLBS","2023-03-20","863.9","931.7","863.9","895","5.67 %","3,682.00"
"MLBS","2023-03-22","912","912","844","850","-5.03 %","378.00"
"MLBS","2023-03-23","833.1","833.1","801","829","-2.47 %","606.00"
"MLBS","2023-03-26","812.5","812.5","761","761","-8.20 %","1,113.00"
"MLBS","2023-03-27","752","752","727","745","-2.10 %","615.00"
"MLBS","2023-03-28","759.9","770","750","770","3.36 %","696.00"
"MLBS","2023-03-29","760","775","756","770","0.00 %","150.00"
"MLBS","2023-03-30","763","795","763","782","1.56 %","415.00"
"MLBS","2023-04-02","782","800","755","799","2.17 %","290.00"
"MLBS","2023-04-03","793","793","750","778","-2.63 %","841.00"
"MLBS","2023-04-04","762.5","762.5","750","751","-3.47 %","513.00"
"MLBS","2023-04-05","741","774.9","741","771.8","2.77 %","242.00"
"MLBS","2023-04-06","759","787.2","757","757.1","-1.90 %","376.00"
"MLBS","2023-04-09","746","768","746","761","0.52 %","225.00"
"MLBS","2023-04-10","755","769","740","754","-0.92 %","110.00"
"MLBS","2023-04-11","739","769","739","769","1.99 %","240.00"
"MLBS","2023-04-12","784.3","798.9","771","783.2","1.85 %","195.00"
"MLBS","2023-04-13","767.6","805","767.6","804.6","2.73 %","375.00"
"MLBS","2023-04-16","792","792","762","789","-1.94 %","220.00"
"MLBS","2023-04-17","773.3","774","753.1","774","-1.90 %","380.00"
"MLBS","2023-04-18","789.4","835","755.6","780","0.78 %","230.00"
"MLBS","2023-04-19","765","775","765","775","-0.64 %","40.00"
"MLBS","2023-04-20","790.5","790.5","744.2","784","1.16 %","220.00"
"MLBS","2023-04-23","799.6","862","750","773.4","-1.35 %","355.00"
"MLBS","2023-04-24","758.2","788.8","751","788.8","1.99 %","120.00"
"MLBS","2023-04-26","773.1","773.1","743","746","-5.43 %","150.00"
"MLBS","2023-04-27","746","754.8","733.1","746","0.00 %","275.00"
"MLBS","2023-04-30","731.1","746","731.1","734","-1.61 %","158.00"
"MLBS","2023-05-02","735","736.1","735","735","0.14 %","80.00"
"MLBS","2023-05-03","721","749","712","749","1.90 %","505.00"
"MLBS","2023-05-04","734.1","745","731","745","-0.53 %","40.00"
"MLBS","2023-05-07","730.2","730.2","720","720","-3.36 %","170.00"
"MLBS","2023-05-08","706","706","697.1","705","-2.08 %","30.00"
"MLBS","2023-05-09","705","718.9","705","715","1.42 %","60.00"
"MLBS","2023-05-10","701","724","701","724","1.26 %","90.00"
"MLBS","2023-05-11","710","710","695","708","-2.21 %","155.00"
"MLBS","2023-05-14","706","706","678.1","694","-1.98 %","321.00"
"MLBS","2023-05-15","707","707","679.5","693","-0.00 %","410.00"
"MLBS","2023-05-16","679.2","679.2","663","663","-4.33 %","704.00"
"MLBS","2023-05-17","675","675","630","668.1","0.77 %","1,230.00"
